Date,Weekday numeric,,Open,High,Low,Close,Adj Close,Volume,,,,,
11/29/2022,3,,396.049988,397.299988,393.299988,395.230011,391.927612,52310000,,,,,
11/30/2022,4,,395.48999,407.679993,393.480011,407.679993,404.27356,144566700,,,,,
12/1/2022,5,,408.769989,410,404.75,407.380005,403.976074,76398200,,,,,
12/2/2022,6,,402.25,407.859985,402.140015,406.910004,403.51001,85342700,,,,,
12/5/2022,2,,403.950012,404.929993,398.170013,399.589996,396.25116,77289800,,,,,
12/6/2022,3,,399.420013,399.98999,391.640015,393.829987,390.539276,77972200,,,,,
12/7/2022,4,,392.940002,395.640015,391.970001,393.160004,389.874878,65927900,,,,,
12/8/2022,5,,395.140015,397.359985,393.269989,396.23999,392.929138,60737900,,,,,
12/9/2022,6,,394.940002,397.619995,393.149994,393.279999,389.993896,81447700,,,,,
12/12/2022,2,,394.109985,398.950012,393.410004,398.950012,395.616516,75405800,,,,,
12/13/2022,3,,410.220001,410.48999,399.070007,401.970001,398.611298,123782500,,,,,
12/14/2022,4,,401.609985,405.5,396.309998,399.399994,396.062775,108111300,,,,,
12/15/2022,5,,394.299988,395.25,387.890015,389.630005,386.37439,117705900,,,,,
12/16/2022,6,,385.179993,386.579987,381.040009,383.269989,381.812805,119858000,,,,,
12/19/2022,2,,383.470001,383.820007,378.279999,380.019989,378.575165,79878100,,,,,
12/20/2022,3,,379.230011,382.230011,377.850006,380.540009,379.093201,74427200,,,,,
12/21/2022,4,,383.25,387.410004,382.690002,386.230011,384.761566,78167400,,,,,
12/22/2022,5,,383.049988,386.209991,374.769989,380.720001,379.272491,100120900,,,,,
12/23/2022,6,,379.649994,383.059998,378.029999,382.910004,381.454193,59857300,,,,,
12/27/2022,3,,382.790009,383.149994,379.649994,381.399994,379.949921,51638200,,,,,
12/28/2022,4,,381.329987,383.390015,376.420013,376.660004,375.227936,70911500,,,,,
12/29/2022,5,,379.630005,384.350006,379.079987,383.440002,381.982178,66970900,,,,,
12/30/2022,6,,380.640015,382.579987,378.429993,382.429993,380.975983,84022200,,,,,
1/3/2023,3,,384.369995,386.429993,377.829987,380.820007,379.372131,74850700,,,,,
1/4/2023,4,,383.179993,385.880005,380,383.76001,382.300964,85934100,,,,,
1/5/2023,5,,381.720001,381.839996,378.76001,379.380005,377.937592,76970500,,,,,
1/6/2023,6,,382.609985,389.25,379.410004,388.079987,386.604492,104189600,,,,,
1/9/2023,2,,390.369995,393.700012,387.670013,387.859985,386.385345,73978100,,,,,
1/10/2023,3,,387.25,390.649994,386.269989,390.579987,389.095001,65358100,,,,,
1/11/2023,4,,392.230011,395.600006,391.380005,395.519989,394.016235,68881100,,,,,
1/12/2023,5,,396.670013,398.48999,392.420013,396.959991,395.450745,90157700,,,,,
1/13/2023,6,,393.619995,399.100006,393.339996,398.5,396.984894,63903900,,,,,
1/17/2023,3,,398.480011,400.230011,397.059998,397.769989,396.25766,62677300,,,,,
1/18/2023,4,,399.01001,400.119995,391.279999,391.48999,390.001556,99632300,,,,,
1/19/2023,5,,389.359985,391.079987,387.26001,388.640015,387.162415,86958900,,,,,
1/20/2023,6,,390.100006,396.040009,388.380005,395.880005,394.374878,91806400,,,,,
1/23/2023,2,,396.720001,402.649994,395.720001,400.630005,399.106812,84178800,,,,,
1/24/2023,3,,398.880005,401.149994,397.640015,400.200012,398.678436,59524900,,,,,
1/25/2023,4,,395.950012,400.700012,393.559998,400.350006,398.827881,84800300,,,,,
1/26/2023,5,,403.130005,404.920013,400.029999,404.75,403.211151,72287400,,,,,
1/27/2023,6,,403.660004,408.160004,403.440002,405.679993,404.137604,68346200,,,,,
1/30/2023,2,,402.799988,405.130005,400.279999,400.589996,399.066956,74202000,,,,,
1/31/2023,3,,401.130005,406.529999,400.769989,406.480011,404.93457,86811800,,,,,
2/1/2023,4,,405.209991,413.670013,402.350006,410.799988,409.238129,101459200,,,,,
2/2/2023,5,,414.859985,418.309998,412.880005,416.779999,415.195404,101654500,,,,,
2/3/2023,6,,411.589996,416.970001,411.089996,412.350006,410.782257,94736800,,,,,
2/6/2023,2,,409.790009,411.290009,408.100006,409.829987,408.27182,60295300,,,,,
2/7/2023,3,,408.869995,416.48999,407.570007,415.190002,413.61145,90990700,,,,,
2/8/2023,4,,413.130005,414.529999,409.929993,410.649994,409.088715,76227500,,,,,
2/9/2023,5,,414.410004,414.570007,405.809998,407.089996,405.542236,78694900,,,,,
2/10/2023,6,,405.859985,408.440002,405.01001,408.040009,406.488647,70769700,,,,,
2/13/2023,2,,408.720001,412.970001,408.23999,412.829987,411.260406,64913500,,,,,
2/14/2023,3,,411.23999,415.049988,408.51001,412.640015,411.071167,88389300,,,,,
2/15/2023,4,,410.350006,414.059998,409.470001,413.980011,412.406067,61555700,,,,,
2/16/2023,5,,408.790009,412.910004,408.140015,408.279999,406.727722,76431500,,,,,
2/17/2023,6,,406.059998,407.51001,404.049988,407.26001,405.711609,89257800,,,,,
2/21/2023,3,,403.059998,404.160004,398.820007,399.089996,397.572662,82655900,,,,,
2/22/2023,4,,399.519989,401.130005,397.019989,398.540009,397.02475,83742300,,,,,
2/23/2023,5,,401.559998,402.200012,396.25,400.660004,399.136688,96242400,,,,,
2/24/2023,6,,395.420013,397.25,393.640015,396.380005,394.872955,108194400,,,,,
2/27/2023,2,,399.869995,401.290009,396.75,397.730011,396.217834,80444700,,,,,
2/28/2023,3,,397.230011,399.279999,396.149994,396.26001,394.753418,96438600,,,,,
3/1/2023,4,,395.410004,396.690002,393.380005,394.73999,393.239197,99706800,,,,,
3/2/2023,5,,392.679993,398.690002,392.329987,397.809998,396.297516,85127800,,,,,
3/3/2023,6,,399.709991,404.450012,399.029999,404.190002,402.653259,90120000,,,,,
3/6/2023,2,,405.049988,407.450012,404.01001,404.470001,402.93222,72795900,,,,,
3/7/2023,3,,404.420013,404.670013,397.630005,398.269989,396.755768,108310600,,,,,
3/8/2023,4,,398.390015,399.709991,396.589996,398.920013,397.40332,74746600,,,,,
3/9/2023,5,,399.73999,401.480011,390.529999,391.559998,390.071289,111945300,,,,,
3/10/2023,6,,390.98999,393.160004,384.320007,385.910004,384.44278,189253000,,,,,
3/13/2023,2,,381.809998,390.390015,380.649994,385.359985,383.894836,157790000,,,,,
3/14/2023,3,,390.5,393.450012,387.049988,391.730011,390.240662,149752400,,,,,
3/15/2023,4,,385.890015,389.48999,383.709991,389.279999,387.799957,172996900,,,,,
3/16/2023,5,,386.820007,396.470001,386.290009,396.109985,394.603973,143254200,,,,,
3/17/2023,6,,393.220001,394.399994,388.549988,389.98999,389.98999,140553400,,,,,
3/20/2023,2,,390.799988,394.170013,390.070007,393.73999,393.73999,93055800,,,,,
3/21/2023,3,,397.23999,399.410004,395.579987,398.910004,398.910004,91524200,,,,,
3/22/2023,4,,398.730011,402.48999,392.070007,392.109985,392.109985,111746600,,,,,
3/23/2023,5,,395.089996,399.290009,390.350006,393.170013,393.170013,119351300,,,,,
3/24/2023,6,,391.839996,395.839996,389.399994,395.75,395.75,107682400,,,,,
3/27/2023,2,,398.119995,398.920013,395.559998,396.48999,396.48999,74010400,,,,,
3/28/2023,3,,395.769989,396.48999,393.690002,395.600006,395.600006,62871700,,,,,
3/29/2023,4,,399.929993,401.600006,398.679993,401.350006,401.350006,77497900,,,,,
3/30/2023,5,,404.089996,404.350006,401.76001,403.700012,403.700012,69840000,,,,,
3/31/2023,6,,404.660004,409.700012,404.549988,409.390015,409.390015,112062600,,,,,
4/3/2023,2,,408.850006,411.369995,408.440002,410.950012,410.950012,67391100,,,,,
4/4/2023,3,,411.619995,411.920013,407.23999,408.670013,408.670013,66601500,,,,,
4/5/2023,4,,407.910004,408.700012,405.880005,407.600006,407.600006,65200200,,,,,
4/6/2023,5,,406.769989,409.480011,405.679993,409.190002,409.190002,63743300,,,,,
4/10/2023,2,,406.609985,409.690002,405.970001,409.609985,409.609985,63681000,,,,,
4/11/2023,3,,410.26001,411.179993,408.920013,409.720001,409.720001,59297900,,,,,
4/12/2023,4,,411.869995,412.170013,407.440002,408.049988,408.049988,86420400,,,,,
4/13/2023,5,,409.179993,413.839996,407.98999,413.470001,413.470001,85814800,,,,,
4/14/2023,6,,412.809998,415.089996,410.059998,412.459991,412.459991,78161500,,,,,
4/17/2023,2,,412.369995,413.959991,411.089996,413.940002,413.940002,66436400,,,,,
4/18/2023,3,,415.579987,415.720001,412.779999,414.209991,414.209991,63560000,,,,,
4/19/2023,4,,412.220001,415.079987,412.160004,414.140015,414.140015,55227300,,,,,
4/20/2023,5,,411.209991,413.700012,410.269989,411.880005,411.880005,75840400,,,,,
4/21/2023,6,,412.190002,412.679993,410.170013,412.200012,412.200012,73457400,,,,,
4/24/2023,2,,411.98999,413.070007,410.600006,412.630005,412.630005,64332100,,,,,
4/25/2023,3,,410.579987,411.160004,406.019989,406.079987,406.079987,97766700,,,,,
4/26/2023,4,,406.720001,407.839996,403.779999,404.359985,404.359985,80447000,,,,,
4/27/2023,5,,407,412.690002,406.73999,412.410004,412.410004,92968400,,,,,
4/28/2023,6,,411.48999,415.940002,411.429993,415.929993,415.929993,89335600,,,,,
5/1/2023,2,,415.470001,417.619995,415.269989,415.51001,415.51001,62122300,,,,,
5/2/2023,3,,414.769989,414.820007,407.820007,410.839996,410.839996,103998500,,,,,
5/3/2023,4,,411.359985,413.869995,407.769989,408.019989,408.019989,91531800,,,,,
5/4/2023,5,,406.929993,407.269989,403.73999,405.130005,405.130005,94901900,,,,,
5/5/2023,6,,408.910004,413.720001,408.640015,412.630005,412.630005,87844000,,,,,
5/8/2023,2,,412.970001,413.23999,411.279999,412.73999,412.73999,50046800,,,,,
5/9/2023,3,,411.130005,412.089996,410.690002,410.929993,410.929993,49220100,,,,,
5/10/2023,4,,413.880005,414.540009,408.869995,412.850006,412.850006,96142900,,,,,
5/11/2023,5,,411.950012,412.429993,409.970001,412.130005,412.130005,70157100,,,,,
5/12/2023,6,,413.420013,413.640015,409.070007,411.589996,411.589996,70439400,,,,,
5/15/2023,2,,412.220001,413.429993,410.230011,413.01001,413.01001,54289400,,,,,
5/16/2023,3,,411.859985,412.820007,410.23999,410.25,410.25,57705500,,,,,
5/17/2023,4,,412.350006,415.859985,410.640015,415.230011,415.230011,87287000,,,,,
5/18/2023,5,,414.899994,419.670013,414.670013,419.230011,419.230011,97177200,,,,,
5/19/2023,6,,420.170013,420.720001,417.350006,418.619995,418.619995,103679700,,,,,
5/22/2023,2,,418.640015,420.390015,417.350006,418.790009,418.790009,60745400,,,,,
5/23/2023,3,,417.079987,418.720001,413.679993,414.089996,414.089996,86383500,,,,,
5/24/2023,4,,412.420013,412.820007,409.880005,411.089996,411.089996,89213700,,,,,
5/25/2023,5,,414.73999,416.160004,412.410004,414.649994,414.649994,90961600,,,,,
5/26/2023,6,,415.329987,420.769989,415.25,420.019989,420.019989,93695500,,,,,
